ID,Job_Title,Salary_Estimate,FIELD4,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Lower_Salary,Upper_Salary,Avg_Salary_K,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,State
61,Data Scientist,$111K-$176K (Glassdoor est.),,4.7,1904labs,"Saint Louis, MO","Saint Louis, MO",51 - 200,2016.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,"Slalom, Daugherty Business Solutions",b'\x00',b'\x00',111,176,143.5,1904labs,MO,5.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,MO
62,Data Scientist,$54K-$93K (Glassdoor est.),,4.1,ClearOne Advantage,"Baltimore, MD","Baltimore, MD",501 - 1000,2008.0,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',54,93,73.5,ClearOne Advantage,MD,13.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,MD
63,Data Scientist,$71K-$119K (Glassdoor est.),,3.4,CyrusOne,"Dallas, TX","Dallas, TX",201 - 500,2000.0,Company - Public,Real Estate,Real Estate,$1 to $2 billion (USD),"Digital Realty, CoreSite, Equinix",b'\x00',b'\x00',71,119,95.0,CyrusOne,TX,21.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,TX
65,Senior Data Scientist,$82K-$132K (Glassdoor est.),,4.4,The David J. Joseph Company,"Cincinnati, OH","Cincinnati, OH",201 - 500,1885.0,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',82,132,107.0,The David J. Joseph Company,OH,136.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,OH
66,Data Scientist,$84K-$146K (Glassdoor est.),,4.3,USEReady,"New York, NY","New York, NY",201 - 500,2011.0,Company - Private,Consulting,Business Services,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',84,146,115.0,USEReady,NY,10.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,NY
67,Senior Risk Data Scientist,$107K-$172K (Glassdoor est.),,3.8,Bill.com,"Palo Alto, CA","Palo Alto, CA",501 - 1000,2006.0,Company - Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',107,172,139.5,Bill.com,CA,15.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,CA
68,Data Scientist in Artificial Intelligence Early Career,$49K-$85K (Glassdoor est.),,3.8,Pacific Northwest National Laboratory,"Richland, WA","Richland, WA",1001 - 5000,1965.0,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",b'\x00',b'\x00',49,85,67.0,Pacific Northwest National Laboratory,WA,56.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,WA
70,Data Scientist,$61K-$109K (Glassdoor est.),,3.8,DICK'S Sporting Goods - Corporate,"Coraopolis, PA","Coraopolis, PA",10000+,1948.0,Company - Public,Sporting Goods Stores,Retail,$5 to $10 billion (USD),"REI, Academy Sports + Outdoors, Cabela's",b'\x00',b'\x00',61,109,85.0,DICK'S Sporting Goods - Corporate,PA,73.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,PA
72,Data Scientist,$88K-$148K (Glassdoor est.),,2.8,Berg Health,"Framingham, MA","Framingham, MA",51 - 200,2006.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',88,148,118.0,Berg Health,MA,15.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,P,MA
73,Data Scientist,$60K-$99K (Glassdoor est.),,4.7,Oversight Systems,"Atlanta, GA","Atlanta, GA",51 - 200,2003.0,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',60,99,79.5,Oversight Systems,GA,18.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,GA
75,Data Scientist - Research,$41K-$72K (Glassdoor est.),,3.1,C Space,"Boston, MA","Boston, MA",201 - 500,1999.0,Company - Public,Advertising & Marketing,Business Services,$100 to $500 million (USD),"IDEO, Gongos, Inc., Ipsos",b'\x00',b'\x00',41,72,56.5,C Space,MA,22.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,MA
76,Data Scientist,$96K-$161K (Glassdoor est.),,3.2,"Numeric, LLC","Philadelphia, PA","Chadds Ford, PA",Jan-50,1992.0,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',96,161,128.5,"Numeric, LLC",PA,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,PA
77,R&D Data Analysis Scientist,$65K-$130K (Glassdoor est.),,4.0,HP Inc.,"Vancouver, WA","Palo Alto, CA",10000+,1939.0,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',65,130,97.5,HP Inc.,WA,82.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,M,WA
78,Analytics Consultant,$52K-$81K (Glassdoor est.),,4.4,SpringML,"Indianapolis, IN","Pleasanton, CA",Jan-50,2015.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',52,81,66.5,SpringML,IN,6.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data analitics,na,na,IN
79,"Director, Data Science",$139K-$220K (Glassdoor est.),,3.6,Grainger,"Lake Forest, IL","Lake Forest, IL",10000+,1927.0,Company - Public,Wholesale,Business Services,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',139,220,179.5,Grainger,IL,94.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,IL
80,Scientist,$50K-$102K (Glassdoor est.),,2.7,EAG Laboratories,"Maryland Heights, MO","San Diego, CA",501 - 1000,1978.0,Subsidiary or Business Segment,Research & Development,Business Services,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',50,102,76.0,EAG Laboratories,MO,43.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,P,MO
81,Data Scientist SR,$85K-$139K (Glassdoor est.),,3.9,The Buffalo Group,"Charlottesville, VA","Reston, VA",501 - 1000,2010.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",b'\x00',b'\x00',85,139,112.0,The Buffalo Group,VA,11.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,VA
82,Data Scientist,$74K-$122K (Glassdoor est.),,3.1,Carmeuse,"Pittsburgh, PA","Louvain-la-Neuve, Belgium",1001 - 5000,1860.0,Company - Private,Mining,Mining & Metals,$1 to $2 billion (USD),"Lhoist, Graymont, Sibelco Group",b'\x00',b'\x00',74,122,98.0,Carmeuse,PA,161.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,PA
83,R&D Sr Data Scientist,$99K-$157K (Glassdoor est.),,4.0,HP Inc.,"Vancouver, WA","Palo Alto, CA",10000+,1939.0,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',99,157,128.0,HP Inc.,WA,82.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,WA
84,Customer Data Scientist/Sales Engineer (Bay,$79K-$222K (Glassdoor est.),,4.3,h2o.ai,"Mountain View, CA","Mountain View, CA",201 - 500,2011.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',79,222,150.5,h2o.ai,CA,10.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,P,CA
85,Research Scientist,$57K-$118K (Glassdoor est.),,1.9,GNS Healthcare,"Cambridge, MA","Cambridge, MA",51 - 200,2000.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',57,118,87.5,GNS Healthcare,MA,21.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,M,MA
86,Data Scientist,$83K-$137K (Glassdoor est.),,3.3,Peraton,"Chantilly, VA","Herndon, VA",1001 - 5000,2017.0,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',83,137,110.0,Peraton,VA,4.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,VA
87,Data Scientist,$86K-$141K (Glassdoor est.),,4.4,Pactera,"San Jose, CA","Beijing, China",10000+,1995.0,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),"Infosys, EPAM, Accenture",b'\x00',b'\x00',86,141,113.5,Pactera,CA,26.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,CA
88,Data Scientist,$94K-$154K (Glassdoor est.),,3.9,Nurx,"San Francisco, CA","San Francisco, CA",51 - 200,2016.0,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',94,154,124.0,Nurx,CA,5.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,CA
89,Jr. Business Data Analyst,$37K-$76K (Glassdoor est.),,4.7,webfx.com,"Harrisburg, PA","Harrisburg, PA",201 - 500,1997.0,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',37,76,56.5,webfx.com,PA,24.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,jr,na,PA
90,Data Scientist,$100K-$160K (Glassdoor est.),,4.5,Johns Hopkins University Applied Physics Laboratory,"Laurel, MD","Laurel, MD",5001 - 10000,1942.0,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),"MIT Lincoln Laboratory, Lockheed Martin, Northrop Grumman",b'\x00',b'\x00',100,160,130.0,Johns Hopkins University Applied Physics Laboratory,MD,79.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,MD
91,Data Analyst,$55K-$100K (Glassdoor est.),,4.3,Productive Edge,"Chicago, IL","Chicago, IL",51 - 200,2008.0,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),"Numerator, Rise Interactive, Salom",b'\x00',b'\x00',55,100,77.5,Productive Edge,IL,13.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,IL
92,Data Engineer,$60K-$114K (Glassdoor est.),,4.0,Excella Consulting,"Arlington, VA","Arlington, VA",201 - 500,2002.0,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',60,114,87.0,Excella Consulting,VA,19.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,VA
93,Data Analyst,$39K-$68K (Glassdoor est.),,4.4,Gensco,"Tacoma, WA","Tacoma, WA",501 - 1000,1948.0,Company - Private,Wholesale,Business Services,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',39,68,53.5,Gensco,WA,73.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,WA
94,Staff Data Scientist - Technology,$106K-$172K (Glassdoor est.),,3.2,Walmart,"Plano, TX","Bentonville, AR",10000+,1962.0,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),"Target, Costco Wholesale, Amazon",b'\x00',b'\x00',106,172,139.0,Walmart,TX,59.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,TX
95,Data Scientist,$86K-$142K (Glassdoor est.),,3.8,Logic20/20,"San Jose, CA","Seattle, WA",201 - 500,2005.0,Company - Private,Consulting,Business Services,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',86,142,114.0,Logic20/20,CA,16.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,CA
96,Data Scientist,$64K-$107K (Glassdoor est.),,4.2,goTRG,"Miami, FL","Miami, FL",501 - 1000,2008.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',64,107,85.5,goTRG,FL,13.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,FL
97,Data Management Specialist,$31K-$65K (Glassdoor est.),,4.5,NMR Consulting,"Huntsville, AL","Chantilly, VA",51 - 200,1996.0,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',31,65,48.0,NMR Consulting,AL,25.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,na,na,na,AL
99,E-Commerce Data Analyst,$34K-$62K (Glassdoor est.),,3.5,iSeatz,"New Orleans, LA","New Orleans, LA",51 - 200,1999.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',34,62,48.0,iSeatz,LA,22.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,LA
101,Sr. Scientist II,$117K-$231K (Glassdoor est.),,3.5,Nektar Therapeutics,"San Francisco, CA","San Francisco, CA",201 - 500,1990.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Bristol-Myers Squibb, Merck, GlaxoSmithKline",b'\x00',b'\x00',117,231,174.0,Nektar Therapeutics,CA,31.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,sr,M,CA
102,Insurance Data Scientist,$64K-$106K (Glassdoor est.),,3.9,TransUnion,"Atlanta, GA","Chicago, IL",5001 - 10000,1968.0,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',64,106,85.0,TransUnion,GA,53.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,GA
104,Data Modeler,$79K-$134K (Glassdoor est.),,4.7,IT Concepts,"Landover, MD","Vienna, VA",51 - 200,2003.0,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',79,134,106.5,IT Concepts,MD,18.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data modeler,na,na,MD
105,Data Analyst / Scientist,$52K-$93K (Glassdoor est.),,4.2,Scientific Research Corporation,"Patuxent River, MD","Atlanta, GA",1001 - 5000,1988.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',52,93,72.5,Scientific Research Corporation,MD,33.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,MD
106,Scientist,$55K-$116K (Glassdoor est.),,3.4,General Dynamics Information Technology,"Suitland, MD","Fairfax, VA",10000+,1996.0,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),"SAIC, Leidos, Northrop Grumman",b'\x00',b'\x00',55,116,85.5,General Dynamics Information Technology,MD,25.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,M,MD
107,Data Scientist,$72K-$123K (Glassdoor est.),,3.2,MITRE,"McLean, VA","Bedford, MA",5001 - 10000,1958.0,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",b'\x00',b'\x00',72,123,97.5,MITRE,VA,63.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,VA
108,Data Scientist,$74K-$124K (Glassdoor est.),,3.9,The Buffalo Group,"Fort Belvoir, VA","Reston, VA",501 - 1000,2010.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",b'\x00',b'\x00',74,124,99.0,The Buffalo Group,VA,11.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,VA
109,Data Analyst,$40K-$73K (Glassdoor est.),,3.1,DentaQuest,"Milwaukee, WI","Boston, MA",1001 - 5000,2001.0,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),"MCNA Dental Plans, United Concordia, Delta Dental Plans Association",b'\x00',b'\x00',40,73,56.5,DentaQuest,WI,20.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,WI
110,Lead Data Scientist,$102K-$164K (Glassdoor est.),,4.1,Redjack,"Silver Spring, MD","Silver Spring, MD",Jan-50,2007.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',102,164,133.0,Redjack,MD,14.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,na,MD
112,Data Scientist,$89K-$153K (Glassdoor est.),,3.8,7Park Data,"New York, NY","New York, NY",51 - 200,2012.0,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',89,153,121.0,7Park Data,NY,9.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,NY
113,Data Scientist,$61K-$110K (Glassdoor est.),,4.7,Rapid Response Monitoring,"Syracuse, NY","Syracuse, NY",501 - 1000,1992.0,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,"COPS Monitoring, National Monitoring Center, Affiliated Monitoring",b'\x00',b'\x00',61,110,85.5,Rapid Response Monitoring,NY,29.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,NY
116,"Data Scientist, Rice University",$65K-$110K (Glassdoor est.),,4.3,Trilogy Ed,"Houston, TX","New York, NY",1001 - 5000,2015.0,Subsidiary or Business Segment,Education Training Services,Education,Unknown / Non-Applicable,"General Assembly, Kaplan University, Ironhack",b'\x00',b'\x00',65,110,87.5,Trilogy Ed,TX,6.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,TX
117,Senior Data Scientist,$200K-$275K(Employer est.),,4.2,Gallup,"Washington, DC","Washington, DC",1001 - 5000,1935.0,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,"Advisory Board, Booz Allen Hamilton, McKinsey & Company",b'\x00',b'\x00',200,275,237.5,Gallup,DC,86.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,DC
118,Data Engineer,$68K-$123K (Glassdoor est.),,3.9,CapTech,"Charlotte, NC","Richmond, VA",1001 - 5000,1997.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"Accenture, North Highland, Deloitte",b'\x00',b'\x00',68,123,95.5,CapTech,NC,24.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,M,NC
119,Senior Data Scientist,$80K-$129K (Glassdoor est.),,3.3,American Axle & Manufacturing,"Southfield, MI","Detroit, MI",10000+,1994.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',80,129,104.5,American Axle & Manufacturing,MI,27.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,sr,M,MI
120,Financial Data Analyst,$41K-$72K (Glassdoor est.),,4.7,CentralReach,"Matawan, NJ","Pompano Beach, FL",201 - 500,2012.0,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"DataFinch Technologies, Accupoint Software Solution, CodeMetro",b'\x00',b'\x00',41,72,56.5,CentralReach,NJ,9.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,na,na,NJ
122,Senior Data Analyst,$39K-$71K (Glassdoor est.),,4.3,Integrate,"Phoenix, AZ","Phoenix, AZ",201 - 500,2010.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',39,71,55.0,Integrate,AZ,11.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,analyst,sr,na,AZ
123,Research Scientist,$38K-$85K (Glassdoor est.),,2.9,Boys Town Hospital,"Omaha, NE","Omaha, NE",1001 - 5000,1977.0,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Nebraska Medicine, Children's Hospital & Medical Center, Methodist Health System - NE and IA",b'\x00',b'\x00',38,85,61.5,Boys Town Hospital,NE,44.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,other scientist,na,P,NE
124,Data Scientist,$121K-$193K (Glassdoor est.),,4.5,Demandbase,"San Francisco, CA","San Francisco, CA",201 - 500,2006.0,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),"Engagio, Bombora, Terminus",b'\x00',b'\x00',121,193,157.0,Demandbase,CA,15.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,CA
125,Data Engineer,$54K-$102K (Glassdoor est.),,3.4,Sapphire Digital,"Lyndhurst, NJ","Lyndhurst, NJ",201 - 500,2019.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Zocdoc, Healthgrades",b'\x00',b'\x00',54,102,78.0,Sapphire Digital,NJ,2.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,na,NJ
126,Data Scientist,$83K-$144K (Glassdoor est.),,3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000+,1781.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',83,144,113.5,Takeda Pharmaceuticals,MA,240.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,MA
127,Data Scientist,$120K-$160K (Glassdoor est.),,4.6,<intent>,"New York, NY","New York, NY",51 - 200,2009.0,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"Clicktripz, SmarterTravel",b'\x00',b'\x00',120,160,140.0,<intent>,NY,12.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,na,NY
128,Data Scientist,$102K-$163K (Glassdoor est.),,3.2,Formation,"San Francisco, CA","San Francisco, CA",51 - 200,2015.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Novartis, Baxter, Pfizer",b'\x00',b'\x00',102,163,132.5,Formation,CA,6.0,0.0,0.0,0.0,0.0,b'\x00',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data scientist,na,M,CA
129,Data Engineer,$76K-$140K (Glassdoor est.),,4.0,Autodesk,"San Francisco, CA","San Rafael, CA",5001 - 10000,1982.0,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),"Novartis, Baxter, Pfizer",b'\x00',b'\x00',76,140,108.0,Autodesk,CA,39.0,0.0,0.0,0.0,0.0,b'\x01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data engineer,na,M,CA
